SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,5417 Fraschini Cir,San Jose,CA,95136,800000,3,2,,1123,5423,1985,,712,,,,,https://www.redfin.com/CA/San-Jose/5417-Fraschini-Cir-95136/home/870008,,,N,Y,37.2586409,-121.833696
PAST SALE,May-5-2022,Single Family Residential,118 Gemini Ct,Los Gatos,CA,95032,4000000,4,3,LOS GATOS,2879,9271,1994,,1389,,Sold,,,https://www.redfin.com/CA/Los-Gatos/118-Gemini-Ct-95032/home/904355,MLSListings,ML81884632,N,Y,37.2345114,-121.9118114
PAST SALE,,Single Family Residential,1634 Peregrino Way,San Jose,CA,95125,4150000,9,3,,4605,16388,1969,,901,,,,,https://www.redfin.com/CA/San-Jose/1634-Peregrino-Way-95125/home/1067163,,,N,Y,37.2893897,-121.9091308
PAST SALE,March-30-2023,Single Family Residential,2041 Cove Ct,San Jose,CA,95148,1417000,6,4,SAN JOSE,2054,6165,1975,,690,,Sold,,,https://www.redfin.com/CA/San-Jose/2041-Cove-Ct-95148/home/1239289,MLSListings,ML81923146,N,Y,37.3408138,-121.8093509
PAST SALE,,Single Family Residential,5416 Demerest Ln,San Jose,CA,95138,930000,3,2,,1105,6145,1979,,842,,,,,https://www.redfin.com/CA/San-Jose/5416-Demerest-Ln-95138/home/557226,,,N,Y,37.2565502,-121.797826
PAST SALE,May-20-2022,Single Family Residential,3377 San Rivas Dr,San Jose,CA,95148,1565000,4,3.5,SAN JOSE,2089,6106,1984,,749,,Sold,,,https://www.redfin.com/CA/San-Jose/3377-San-Rivas-Dr-95148/home/1705115,MLSListings,ML81888384,N,Y,37.3346576,-121.7876129
PAST SALE,December-13-2022,Single Family Residential,1136 Carla Dr,San Jose,CA,95120,1750000,4,2.5,SAN JOSE,1823,8155,1968,,960,,Sold,,,https://www.redfin.com/CA/San-Jose/1136-Carla-Dr-95120/home/717664,MLSListings,ML81915347,N,Y,37.2252944,-121.8693104
PAST SALE,,Single Family Residential,6017 Bollinger Rd,Cupertino,CA,95014,256500,4,2,,1432,6003,1960,,179,,,,,https://www.redfin.com/CA/Cupertino/6017-Bollinger-Rd-95014/home/1036039,,,N,Y,37.3109944,-122.0082004
PAST SALE,,Single Family Residential,4568 Winding Way,San Jose,CA,95129,2660000,3,2,,1607,5488,1964,,1655,,,,,https://www.redfin.com/CA/San-Jose/4568-Winding-Way-95129/home/1848084,,,N,Y,37.3021642,-121.9828792
PAST SALE,February-2-2022,Single Family Residential,2620 San Marcos Ct,San Jose,CA,95132,1600000,3,2,SAN JOSE,1128,6364,1970,,1418,,Sold,,,https://www.redfin.com/CA/San-Jose/2620-San-Marcos-Ct-95132/home/1388436,MLSListings,ML81873167,N,Y,37.3958615,-121.8632202
PAST SALE,October-7-2021,Single Family Residential,2239 Samaritan Dr,San Jose,CA,95124,1700000,3,2.5,SAN JOSE,1782,2711,2007,,954,140,Sold,,,https://www.redfin.com/CA/San-Jose/2239-Samaritan-Dr-95124/home/17291496,MLSListings,ML81861119,N,Y,37.2508537,-121.9388048
PAST SALE,,Single Family Residential,10061 Torrance Ave,San Jose,CA,95127,650000,3,1,,946,5225,1952,,687,,,,,https://www.redfin.com/CA/San-Jose/10061-Torrance-Ave-95127/home/615577,,,N,Y,37.3563213,-121.8177156
PAST SALE,,Single Family Residential,2790 Stacia Dr,San Jose,CA,95124,1064000,3,3,,2173,8402,1960,,490,,,,,https://www.redfin.com/CA/San-Jose/2790-Stacia-Dr-95124/home/747909,,,N,Y,37.2725398,-121.9091974
PAST SALE,April-13-2022,Single Family Residential,1647 York St,San Jose,CA,95124,1730000,3,2,SAN JOSE,1412,5203,1962,,1225,,Sold,,,https://www.redfin.com/CA/San-Jose/1647-York-St-95124/home/1792201,MLSListings,ML81886855,N,Y,37.2668219,-121.9064412
PAST SALE,March-3-2022,Single Family Residential,5008 Lenelle Ct,San Jose,CA,95118,1750000,4,2,SAN JOSE,1610,7268,1963,,1087,,Sold,,,https://www.redfin.com/CA/San-Jose/5008-Lenelle-Ct-95118/home/555774,MLSListings,ML81880801,N,Y,37.2490107,-121.9059908
PAST SALE,February-18-2022,Single Family Residential,1048 Alderbrook Ln,San Jose,CA,95129,4370000,6,5.5,SAN JOSE,3868,7167,2021,,1130,,Sold,,,https://www.redfin.com/CA/San-Jose/1048-Alderbrook-Ln-95129/home/1740227,MLSListings,ML81879030,N,Y,37.3078105,-122.0180805
PAST SALE,,Single Family Residential,3290 Mount Logan Dr,San Jose,CA,95127,750000,3,2,,1000,5581,1960,,750,,,,,https://www.redfin.com/CA/San-Jose/3290-Mount-Logan-Dr-95127/home/718355,,,N,Y,37.3532039,-121.8075265
PAST SALE,March-24-2022,Single Family Residential,2543 Glenrio Dr,San Jose,CA,95121,1270000,4,2,Evergreen,1450,6119,1965,,876,,Sold,,,https://www.redfin.com/CA/San-Jose/2543-Glenrio-Dr-95121/home/922333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40982079,N,Y,37.3124343,-121.7988495
PAST SALE,,Single Family Residential,2160 Carlton Ave,San Jose,CA,95124,1600000,3,3,,1891,7654,1955,,846,,,,,https://www.redfin.com/CA/San-Jose/2160-Carlton-Ave-95124/home/584128,,,N,Y,37.2481187,-121.9366672
PAST SALE,,Single Family Residential,4031 Louvre Ave,San Jose,CA,95135,1785000,3,2.5,,1927,4908,1998,,926,,,,,https://www.redfin.com/CA/San-Jose/4031-Louvre-Ave-95135/home/1061287,,,N,Y,37.3136219,-121.770945
PAST SALE,April-7-2022,Single Family Residential,2372 Ohara Ct,San Jose,CA,95133,1275000,3,1,San Jose,1000,6050,1974,,1275,,Sold,,,https://www.redfin.com/CA/San-Jose/2372-Ohara-Ct-95133/home/662420,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40983472,N,Y,37.3749737,-121.8557051
PAST SALE,,Single Family Residential,4880 Rio Vista Ave,San Jose,CA,95129,1854000,3,2,,1249,5687,1956,,1484,,,,,https://www.redfin.com/CA/San-Jose/4880-Rio-Vista-Ave-95129/home/1176953,,,N,Y,37.3210181,-121.9885211
PAST SALE,June-21-2023,Single Family Residential,3217 Oriole Dr,San Jose,CA,95117,2300000,3,2.5,SAN JOSE,2642,11925,1953,,871,,Sold,,,https://www.redfin.com/CA/San-Jose/3217-Oriole-Dr-95117/home/838157,MLSListings,ML81932657,N,Y,37.3049372,-121.953488
PAST SALE,,Single Family Residential,539 Flagler St,San Jose,CA,95127,350000,3,2,,1483,5206,1959,,236,,,,,https://www.redfin.com/CA/San-Jose/539-Flagler-St-95127/home/1132658,,,N,Y,37.3811288,-121.8352885
PAST SALE,April-6-2022,Single Family Residential,2506 Cottle Ave,San Jose,CA,95125,3605500,3,3,SAN JOSE,3000,17246,1950,,1202,,Sold,,,https://www.redfin.com/CA/San-Jose/2506-Cottle-Ave-95125/home/584610,MLSListings,ML81885640,N,Y,37.2824665,-121.8898356
PAST SALE,,Single Family Residential,5911 Allen Ave,San Jose,CA,95123,1700000,3,2,,1955,17587,1961,,870,,,,,https://www.redfin.com/CA/San-Jose/5911-Allen-Ave-95123/home/866177,,,N,Y,37.2431545,-121.857284
PAST SALE,,Single Family Residential,33 Ayer Ave,San Jose,CA,95110,1825000,4,3,,2613,7212,1930,,698,,,,,https://www.redfin.com/CA/San-Jose/33-Ayer-Ave-95110/home/1578805,,,N,Y,37.3452775,-121.8980831
PAST SALE,,Single Family Residential,2957 Rock River Ct,San Jose,CA,95111,1058000,4,3,,2249,6350,1975,,470,,,,,https://www.redfin.com/CA/San-Jose/2957-Rock-River-Ct-95111/home/1647578,,,N,Y,37.2972039,-121.8363116
PAST SALE,,Single Family Residential,6884 Hampton Dr,San Jose,CA,95120,2000000,4,3,,2266,10579,1968,,883,,,,,https://www.redfin.com/CA/San-Jose/6884-Hampton-Dr-95120/home/930437,,,N,Y,37.206726,-121.8592409
PAST SALE,,Single Family Residential,5522 Bobbywood Ave,San Jose,CA,95124,3705000,3,2,,1057,5963,1964,,3505,,,,,https://www.redfin.com/CA/San-Jose/5522-Bobbywood-Ave-95124/home/912901,,,N,Y,37.2374602,-121.9174866
PAST SALE,,Single Family Residential,2841 Granite Creek Pl,San Jose,CA,95127,700000,3,2,,1350,5313,1979,,519,,,,,https://www.redfin.com/CA/San-Jose/2841-Granite-Creek-Pl-95127/home/1496091,,,N,Y,37.355277,-121.8264802
PAST SALE,,Single Family Residential,15123 Garcal Dr,San Jose,CA,95127,1430000,3,2,,1633,14450,1964,,876,,,,,https://www.redfin.com/CA/San-Jose/15123-Garcal-Dr-95127/home/1688345,,,N,Y,37.3754887,-121.8044118
PAST SALE,November-10-2022,Single Family Residential,1411 Calle De La Paz,San Jose,CA,95120,1900000,4,2.5,SAN JOSE,1974,9386,1971,,963,,Sold,,,https://www.redfin.com/CA/San-Jose/1411-Calle-de-la-Paz-95120/home/1123123,MLSListings,ML81912823,N,Y,37.228132,-121.8906581
PAST SALE,March-11-2022,Single Family Residential,662 LANFAIR Dr,San Jose,CA,95136-1947,1900000,4,3,Vista Park,1891,11210,1968,,1005,,Sold,,,https://www.redfin.com/CA/San-Jose/662-Lanfair-Dr-95136/home/1569213,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40981552,N,Y,37.2738388,-121.8583032
PAST SALE,,Single Family Residential,1598 Neleigh Pl,San Jose,CA,95131,1488000,3,3,,1775,2249,2014,,838,,,,,https://www.redfin.com/CA/San-Jose/1598-Neleigh-Pl-95131/home/95955920,,,N,Y,37.372757,-121.8800422
PAST SALE,October-8-2021,Single Family Residential,5610 Domaine Dr,San Jose,CA,95118,2630000,5,3,SAN JOSE,2565,6116,1994,,1025,,Sold,,,https://www.redfin.com/CA/San-Jose/5610-Domaine-Dr-95118/home/1419485,MLSListings,ML81861106,N,Y,37.2386102,-121.8957724
PAST SALE,,Single Family Residential,427 Ariel Dr,San Jose,CA,95123,1120000,3,2,,1409,6245,1968,,795,,,,,https://www.redfin.com/CA/San-Jose/427-Ariel-Dr-95123/home/1292788,,,N,Y,37.2446333,-121.8258573
PAST SALE,September-22-2021,Single Family Residential,2153 Northampton Dr,San Jose,CA,95124,1995000,3,2.5,SAN JOSE,1886,7688,1964,,1058,,Sold,,,https://www.redfin.com/CA/San-Jose/2153-Northampton-Dr-95124/home/1477599,MLSListings,ML81859284,N,Y,37.283436,-121.9194439
PAST SALE,March-7-2023,Single Family Residential,4964 Page Mill Dr,San Jose,CA,95111,971000,4,2.5,SAN JOSE,1732,4983,1963,,561,,Sold,,,https://www.redfin.com/CA/San-Jose/4964-Page-Mill-Dr-95111/home/1536420,MLSListings,ML81916169,N,Y,37.2679671,-121.8106412
PAST SALE,May-16-2022,Single Family Residential,1341 Duke Way,San Jose,CA,95125,2300000,3,2.5,SAN JOSE,2316,8132,1963,,993,,Sold,,,https://www.redfin.com/CA/San-Jose/1341-Duke-Way-95125/home/1204168,MLSListings,ML81891994,N,Y,37.2935523,-121.9007729
PAST SALE,March-29-2022,Single Family Residential,1920 Kirkland Ave,San Jose,CA,95125,2650000,4,3,SAN JOSE,2494,5860,2021,,1063,,Sold,,,https://www.redfin.com/CA/San-Jose/1920-Kirkland-Ave-95125/home/1129948,MLSListings,ML81869509,N,Y,37.2995211,-121.8825657
PAST SALE,October-15-2021,Single Family Residential,2954 Richland Ave,San Jose,CA,95125,2980281,4,4.5,SAN JOSE,2972,7779,2021,,1003,,Sold,,,https://www.redfin.com/CA/San-Jose/2954-Richland-Ave-95125/home/849211,MLSListings,ML81866944,N,Y,37.277843,-121.8847445
PAST SALE,September-17-2021,Single Family Residential,83 Cronin Dr,Santa Clara,CA,95051,2335000,4,2,Santa Clara,1568,8580,1958,,1489,,Sold,,,https://www.redfin.com/CA/Santa-Clara/83-Cronin-Dr-95051/home/1814508,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40963242,N,Y,37.3248776,-121.9864332
PAST SALE,,Single Family Residential,1643 Fairorchard Ave,San Jose,CA,95125,2000000,4,2,,1656,6406,1960,,1208,,,,,https://www.redfin.com/CA/San-Jose/1643-Fairorchard-Ave-95125/home/1166968,,,N,Y,37.2799576,-121.904434
PAST SALE,September-17-2021,Single Family Residential,5297 Rimwood Dr,San Jose,CA,95118,1650000,3,2,SAN JOSE,1435,6599,1966,,1150,,Sold,,,https://www.redfin.com/CA/San-Jose/5297-Rimwood-Dr-95118/home/922008,MLSListings,ML81858837,N,Y,37.250053,-121.8875202
PAST SALE,March-11-2022,Single Family Residential,3089 Park Ln,San Jose,CA,95127,800000,3,2,El Dorado Estate,1353,6300,1971,,591,,Sold,,,https://www.redfin.com/CA/San-Jose/3089-Park-Ln-95127/home/1795625,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40982152,N,Y,37.3474044,-121.8116423
PAST SALE,May-20-2022,Single Family Residential,1570 Barberry Ct,San Jose,CA,95121,1000000,3,2,SAN JOSE,1220,5975,1979,,820,,Sold,,,https://www.redfin.com/CA/San-Jose/1570-Barberry-Ct-95121/home/789509,MLSListings,ML81886283,N,Y,37.3105436,-121.8212749
PAST SALE,,Single Family Residential,2431 Tulip Rd,San Jose,CA,95128,1490000,4,2,,1612,5575,1950,,924,,,,,https://www.redfin.com/CA/San-Jose/2431-Tulip-Rd-95128/home/1544276,,,N,Y,37.3355827,-121.9477999
PAST SALE,December-20-2021,Single Family Residential,14770 Wyrick Ave,San Jose,CA,95124,1800000,3,1,SAN JOSE,1151,21552,1951,,1564,,Sold,,,https://www.redfin.com/CA/San-Jose/14770-Wyrick-Ave-95124/home/1235351,MLSListings,ML81872850,N,Y,37.2580359,-121.9270669
PAST SALE,November-30-2021,Single Family Residential,14463 Lenray Ln,San Jose,CA,95124,2500000,4,3,SAN JOSE,3115,15134,1949,,803,,Sold,,,https://www.redfin.com/CA/San-Jose/14463-Lenray-Ln-95124/home/830417,MLSListings,ML81871346,N,Y,37.2585942,-121.9260922
PAST SALE,,Single Family Residential,2200 Pettigrew Dr,San Jose,CA,95148,1300000,3,3,,1784,2647,1998,,729,,,,,https://www.redfin.com/CA/San-Jose/2200-Pettigrew-Dr-95148/home/655187,,,N,Y,37.3168621,-121.8068146
PAST SALE,,Single Family Residential,462 Coe Ave,San Jose,CA,95125,1000000,5,1,,1404,5240,1950,,712,,,,,https://www.redfin.com/CA/San-Jose/462-Coe-Ave-95125/home/711838,,,N,Y,37.315019,-121.8947042
PAST SALE,March-11-2022,Single Family Residential,3894 Glengrove Way,San Jose,CA,95121,1380000,3,2,SAN JOSE,1501,6807,1979,,919,,Sold,,,https://www.redfin.com/CA/San-Jose/3894-Glengrove-Way-95121/home/1865180,MLSListings,ML81876351,N,Y,37.2990775,-121.7988495
PAST SALE,,Single Family Residential,18711 San Palo Ct,Saratoga,CA,95070,3185000,5,3,,3185,11894,1976,,1000,,,,,https://www.redfin.com/CA/Saratoga/18711-San-Palo-Ct-95070/home/1477587,,,N,Y,37.2904994,-121.9967834
PAST SALE,December-16-2021,Single Family Residential,3087 Whitesand Dr,San Jose,CA,95148,1180000,3,2,SAN JOSE,1078,5365,1984,,1095,,Sold,,,https://www.redfin.com/CA/San-Jose/3087-Whitesand-Dr-95148/home/956544,MLSListings,ML81869394,N,Y,37.3159738,-121.781716
PAST SALE,September-26-2022,Single Family Residential,273 S 15th St,San Jose,CA,95112,1250000,4,2.5,SAN JOSE,2007,6345,1918,,623,,Sold,,,https://www.redfin.com/CA/San-Jose/273-S-15th-St-95112/home/1058689,MLSListings,ML81908515,N,Y,37.3385518,-121.8732719
PAST SALE,September-17-2021,Single Family Residential,520 Fuller Ave,San Jose,CA,95125,890000,3,1,Willow Glen,915,5400,1920,,973,,Sold,,,https://www.redfin.com/CA/San-Jose/520-Fuller-Ave-95125/home/1510281,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40960812,N,Y,37.3177282,-121.895949
PAST SALE,November-9-2022,Single Family Residential,19100 Brooknoll Ct,Saratoga,CA,95070,3700000,4,3.5,SARATOGA,2774,10123,2012,,1334,,Sold,,,https://www.redfin.com/CA/Saratoga/19100-Brooknoll-Ct-95070/home/1675049,MLSListings,ML81912634,N,Y,37.2948704,-122.0065997
PAST SALE,January-3-2023,Single Family Residential,1293 Ashcroft Ln,San Jose,CA,95118,1360000,3,2,SAN JOSE,1176,5949,1964,,1156,,Sold,,,https://www.redfin.com/CA/San-Jose/1293-Ashcroft-Ln-95118/home/1431177,MLSListings,ML81912745,N,Y,37.2431133,-121.8854011
PAST SALE,,Single Family Residential,5482 Morningside Dr,San Jose,CA,95138,4350000,5,7,,5715,14813,1999,,761,,,,,https://www.redfin.com/CA/San-Jose/5482-Morningside-Dr-95138/home/1436374,,,N,Y,37.2693944,-121.7672283
PAST SALE,,Single Family Residential,4653 Park Arcadia Dr,San Jose,CA,95136,1400000,4,3,,2124,5953,1977,,659,,,,,https://www.redfin.com/CA/San-Jose/4653-Park-Arcadia-Dr-95136/home/1554919,,,N,Y,37.267594,-121.8281397
PAST SALE,June-23-2022,Single Family Residential,804 Saraband Way,San Jose,CA,95122,830000,3,2,SAN JOSE,1124,6037,1977,,738,,Sold,,,https://www.redfin.com/CA/San-Jose/804-Saraband-Way-95122/home/1361795,MLSListings,ML81888629,N,Y,37.3237674,-121.8542374
PAST SALE,,Single Family Residential,5844 Pistoia Way,San Jose,CA,95138,1850000,3,2,,1664,5852,1996,,1112,,,,,https://www.redfin.com/CA/San-Jose/5844-Pistoia-Way-95138/home/1188565,,,N,Y,37.27745,-121.7642682
PAST SALE,October-29-2021,Single Family Residential,18600 Corte Bautista,Morgan Hill,CA,95037,4400000,4,4.5,MORGAN HILL,4360,22210,2017,,1009,375,Sold,,,https://www.redfin.com/CA/Morgan-Hill/18600-Corte-Bautista-95037/home/167551627,MLSListings,ML81853331,N,Y,37.163293,-121.633714
PAST SALE,,Single Family Residential,1415 Bali Ct,San Jose,CA,95122,730000,3,1,,1061,3094,1972,,688,,,,,https://www.redfin.com/CA/San-Jose/1415-Bali-Ct-95122/home/879547,,,N,Y,37.324245,-121.8385803
PAST SALE,October-4-2021,Single Family Residential,1806 Cottle Ave,San Jose,CA,95125,1530000,3,1.5,SAN JOSE,1569,7357,1953,,975,,Sold,,,https://www.redfin.com/CA/San-Jose/1806-Cottle-Ave-95125/home/846532,MLSListings,ML81865429,N,Y,37.2945176,-121.8979942
PAST SALE,November-18-2021,Single Family Residential,777 E William St,San Jose,CA,95112,2200000,4,2.5,SAN JOSE,3244,11468,1935,,678,,Sold,,,https://www.redfin.com/CA/San-Jose/777-E-William-St-95112/home/1216268,MLSListings,ML81870566,N,Y,37.3362825,-121.8691807
PAST SALE,,Single Family Residential,5010 Bel Canto Dr,San Jose,CA,95124,2200000,5,3,,2179,5965,1957,,1010,,,,,https://www.redfin.com/CA/San-Jose/5010-Bel-Canto-Dr-95124/home/1791646,,,N,Y,37.2466029,-121.9331339
PAST SALE,April-18-2022,Single Family Residential,1136 Fairford Way,San Jose,CA,95129,2800000,3,2,SAN JOSE,1332,6014,1963,,2102,,Sold,,,https://www.redfin.com/CA/San-Jose/1136-Fairford-Way-95129/home/1332611,MLSListings,ML81887223,N,Y,37.3048504,-122.0067107
PAST SALE,,Single Family Residential,1168 Peach Ct,San Jose,CA,95116,400000,2,1,,810,10293,1910,,494,,,,,https://www.redfin.com/CA/San-Jose/1168-Peach-Ct-95116/home/1817619,,,N,Y,37.3425675,-121.8625098
PAST SALE,,Single Family Residential,2723 Caraston Way,San Jose,CA,95148,1000000,3,2,,1501,6576,1984,,666,,,,,https://www.redfin.com/CA/San-Jose/2723-Caraston-Way-95148/home/895200,,,N,Y,37.3269074,-121.80014
PAST SALE,,Single Family Residential,1783 IVY MILLS Ln,San Jose,CA,95122,,3,2.5,,1713,3926,1992,,,,Sold,,,https://www.redfin.com/CA/San-Jose/1783-Ivy-Mills-Ln-95122/home/879318,MLSListings,,N,Y,37.3231571,-121.8483662
PAST SALE,May-1-2023,Single Family Residential,4023 Paladin Dr,San Jose,CA,95124,1400000,3,2,SAN JOSE,1240,6097,1959,,1129,,Sold,,,https://www.redfin.com/CA/San-Jose/4023-Paladin-Dr-95124/home/862671,MLSListings,ML81923078,N,Y,37.2587551,-121.9116775
PAST SALE,April-5-2022,Single Family Residential,6481 Dwyer Ct,San Jose,CA,95120,2340000,4,2.5,SAN JOSE,2009,12061,1976,,1165,,Sold,,,https://www.redfin.com/CA/San-Jose/6481-Dwyer-Ct-95120/home/931039,MLSListings,ML81879550,N,Y,37.2221088,-121.8654006
PAST SALE,December-29-2021,Single Family Residential,6118 Monteverde Dr,San Jose,CA,95120,1999999,4,2,SAN JOSE,1949,7971,1966,,1026,70,Sold,,,https://www.redfin.com/CA/San-Jose/6118-Monteverde-Dr-95120/home/925201,MLSListings,ML81873180,N,Y,37.2256347,-121.8949709
PAST SALE,December-21-2021,Single Family Residential,106 Hildebrand Dr,Los Gatos,CA,95032,2350000,4,2.5,LOS GATOS,1938,3841,2021,,1213,125,Sold,,,https://www.redfin.com/CA/Los-Gatos/106-Hildebrand-Dr-95032/home/172955392,MLSListings,ML81868302,N,Y,37.241894,-121.9307116
PAST SALE,September-1-2022,Single Family Residential,5103 Trinity Park Dr,San Jose,CA,95002,1250000,3,2.5,SAN JOSE,1800,3320,2001,,694,87,Sold,,,https://www.redfin.com/CA/Alviso/5103-Trinity-Park-Dr-95002/home/1135722,MLSListings,ML81905862,N,Y,37.4246629,-121.9699951
PAST SALE,,Single Family Residential,14380 Lenray Ln,San Jose,CA,95124,3500000,5,4.5,,4788,14131,2004,,731,,,,,https://www.redfin.com/CA/San-Jose/14380-Lenray-Ln-95124/home/1384916,,,N,Y,37.2597199,-121.9247778
PAST SALE,May-25-2023,Single Family Residential,275 Hershner Ct,Los Gatos,CA,95032,1400000,3,2,LOS GATOS,1272,6855,1963,,1101,,Sold,,,https://www.redfin.com/CA/Los-Gatos/275-Hershner-Ct-95032/home/572811,MLSListings,ML81925129,N,Y,37.2424796,-121.9295797
PAST SALE,,Single Family Residential,7210 Windcliff Ln,San Jose,CA,95138,1575000,4,3,,2386,3747,2006,,660,,,,,https://www.redfin.com/CA/San-Jose/7210-Windcliff-Ln-95138/home/17292473,,,N,Y,37.2361305,-121.7554543
PAST SALE,October-21-2021,Single Family Residential,1661 Mulberry Ln,San Jose,CA,95125,2700000,4,3,SAN JOSE,3220,11340,1963,,839,,Sold,,,https://www.redfin.com/CA/San-Jose/1661-Mulberry-Ln-95125/home/1234986,MLSListings,ML81867772,N,Y,37.2850468,-121.9080638
PAST SALE,,Single Family Residential,5677 Portrush Ct,San Jose,CA,95138,2325000,4,3,,2833,6280,1996,,821,,,,,https://www.redfin.com/CA/San-Jose/5677-Portrush-Ct-95138/home/976512,,,N,Y,37.2749171,-121.7674066
PAST SALE,March-8-2022,Single Family Residential,1295 Bent Dr,Campbell,CA,95008,1800000,3,2,CAMPBELL,1333,11657,1956,,1350,,Sold,,,https://www.redfin.com/CA/Campbell/1295-Bent-Dr-95008/home/1330175,MLSListings,ML81878764,N,Y,37.2834342,-121.9264002
PAST SALE,March-14-2022,Single Family Residential,6930 Randol Creek Dr,San Jose,CA,95120,1740000,3,2.5,SAN JOSE,1848,6792,1980,,942,60,Sold,,,https://www.redfin.com/CA/San-Jose/6930-Randol-Creek-Dr-95120/home/934072,MLSListings,ML81882212,N,Y,37.2096447,-121.847788
PAST SALE,,Single Family Residential,563 Minor Ave,San Jose,CA,95125,875000,3,1,,1025,5653,1900,,854,,,,,https://www.redfin.com/CA/San-Jose/563-Minor-Ave-95125/home/709178,,,N,Y,37.3223085,-121.8942151
PAST SALE,November-30-2021,Single Family Residential,2113 Sierra Wood Dr,San Jose,CA,95132,1250000,4,2,SAN JOSE,1361,5968,1964,,918,,Sold,,,https://www.redfin.com/CA/San-Jose/2113-Sierra-Wood-Dr-95132/home/741106,MLSListings,ML81867564,N,Y,37.4100386,-121.8804961
PAST SALE,November-12-2021,Single Family Residential,1504 Petersen Ave,San Jose,CA,95129,1700000,3,2,SAN JOSE,1550,6292,1960,,1097,,Sold,,,https://www.redfin.com/CA/San-Jose/1504-Petersen-Ave-95129/home/746713,MLSListings,ML81857367,N,Y,37.2965229,-121.9981826
PAST SALE,,Single Family Residential,1890 Wayne Cir,San Jose,CA,95131,1588000,4,3,,1825,3859,1999,,870,,,,,https://www.redfin.com/CA/San-Jose/1890-Wayne-Cir-95131/home/1836109,,,N,Y,37.3881526,-121.8955489
PAST SALE,December-28-2021,Single Family Residential,6181 Tuolomne Ct,San Jose,CA,95123,1265000,3,2,SAN JOSE,1072,6970,1972,,1180,,Sold,,,https://www.redfin.com/CA/San-Jose/6181-Tuolomne-Ct-95123/home/790398,MLSListings,ML81873209,N,Y,37.2344756,-121.8350216
PAST SALE,,Single Family Residential,3027 Knights Bridge Rd,San Jose,CA,95132,1430000,4,2,,1598,6059,1973,,895,,,,,https://www.redfin.com/CA/San-Jose/3027-Knights-Bridge-Rd-95132/home/935483,,,N,Y,37.4064898,-121.8637578
PAST SALE,April-1-2022,Single Family Residential,1658 Center Ridge Dr,San Jose,CA,95121,1100000,4,2,SAN JOSE,1550,6673,1965,,710,,Sold,,,https://www.redfin.com/CA/San-Jose/1658-Center-Ridge-Dr-95121/home/1388897,MLSListings,ML81885087,N,Y,37.3169265,-121.8219423
PAST SALE,,Single Family Residential,14241 Candler Ave,San Jose,CA,95127,244000,4,2,,1374,5529,1956,,178,,,,,https://www.redfin.com/CA/San-Jose/14241-Candler-Ave-95127/home/1554173,,,N,Y,37.3540629,-121.8114421
PAST SALE,January-31-2022,Single Family Residential,14833 Acton Dr,San Jose,CA,95124,3100000,5,4.5,SAN JOSE,3881,12273,2006,,799,,Sold,,,https://www.redfin.com/CA/San-Jose/14833-Acton-Dr-95124/home/831636,MLSListings,ML81872475,N,Y,37.2530653,-121.9238889
PAST SALE,September-6-2022,Single Family Residential,1533 Puerto Vallarta Dr,San Jose,CA,95120,1999999,4,2,SAN JOSE,1692,7918,1965,,1182,73,Sold,,,https://www.redfin.com/CA/San-Jose/1533-Puerto-Vallarta-Dr-95120/home/925273,MLSListings,ML81892266,N,Y,37.22643,-121.8989723
PAST SALE,,Single Family Residential,2769 Vineyard Park Ct,San Jose,CA,95148,1450000,4,3,,1955,3222,1998,,742,,,,,https://www.redfin.com/CA/San-Jose/2769-Vineyard-Park-Ct-95148/home/1387014,,,N,Y,37.3259152,-121.7980485
PAST SALE,August-22-2022,Single Family Residential,6109 Strelow Ct,San Jose,CA,95120,1975000,4,2,SAN JOSE,2265,8380,1970,,872,,Sold,,,https://www.redfin.com/CA/San-Jose/6109-Strelow-Ct-95120/home/1447607,MLSListings,ML81904802,N,Y,37.2281626,-121.8824545
PAST SALE,,Single Family Residential,641 N 14th St,San Jose,CA,95112,800000,3,1,,1016,5053,1948,,787,,,,,https://www.redfin.com/CA/San-Jose/641-N-14th-St-95112/home/695487,,,N,Y,37.3541277,-121.8861229
PAST SALE,,Single Family Residential,2029 Terilyn Ave,San Jose,CA,95122,800000,3,2,,1316,5810,1961,,608,,,,,https://www.redfin.com/CA/San-Jose/2029-Terilyn-Ave-95122/home/1568817,,,N,Y,37.3250452,-121.8358445
